name,symbol,website,github,careers,circulating_supply,ID,last_updated,max_supply,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,price,volume_24h,rank,total_supply,website_slug
EthBet,EBET,https://ethbet.io/,https://github.com/Ethbet/ethbet,,8504600,2026,1527523756,,451786,,-1.34,-16.89,0.0531226,,1094,10000000,ethbet
Swing,SWING,,https://github.com/SwingCoin/Swing/,,3310504,1085,1527573565,,171097,-0.16,-6.3,-16.91,0.0516832,23.3118,1178,3310504,swing
UltraCoin,UTC,http://ultracoin.io/,https://github.com/presstab/ultracoin-2,,46636677,121,1527573542,,504641,-0.18,-4.68,-16.96,0.0108207,348.546,1089,46636677,ultracoin
Animecoin,ANI,http://anime-coin.com/,https://github.com/testzcrypto/Animecoin/,,,150,1527573542,,,-6.17,-4.87,-17.04,0.0100376,2371.49,1499,,animecoin
Ethereum Classic,ETC,https://ethereumclassic.org/,https://github.com/ethereumproject,,101893941,1321,1527573552,,1468098091,-0.81,-3.74,-17.06,14.4081,144838000,17,101893941,ethereum-classic
LEOcoin,LEO,http://www.leocoin.org/,https://github.com/Leocoin-project/LEOcoin,,101743211,1022,1527573548,1000000000,16266806,-0.85,-0.61,-17.08,0.159881,1283300,369,110100629,leocoin
Pareto Network,PARETO,https://pareto.network/,https://github.com/ParetoNetwork,,244763570,2495,1527573575,,9560245,0.32,-9.26,-17.16,0.0390591,71838.7,486,500000000,pareto-network
ZenCash,ZEN,https://zencash.com/,https://github.com/ZencashOfficial,,3943525,1698,1527573558,21000000,109932069,-1.41,-12.01,-17.24,27.8766,3258350,110,3943525,zencash
808Coin,808,http://808bass.space/,https://github.com/maxxine/808,,80531777238,1322,1527573557,,1090191,-0.67,0.36,-17.29,1.35E-05,6196.13,844,80531777238,808coin
Tellurion,TELL,http://www.tellurion.info/,https://github.com/telluriondev/tellurion,,,1393,1527573553,,,-8.92,-19.71,-17.4,0.000420723,13.1431,1581,,tellurion
Dollarcoin,DLC,,https://github.com/dollarcoins/source,,9106714,1395,1527551052,,72585,,-2.16,-17.49,0.00797054,,1243,9106714,dollarcoin
AudioCoin,ADC,http://www.audiocoin.eu/,https://github.com/aurovine/audiocoin,,892854727,948,1527573547,,1833691,-1.98,-4.6,-17.54,0.00205374,433.978,1042,892854727,audiocoin
GameUnits,UNITS,http://gameunits.org/,https://github.com/gameunits/gameunits,,3472983,1502,1527430450,13000000,114939,,,-17.54,0.0330951,,1211,3472983,gameunits
BitSend,BSD,http://www.bitsend.info/,https://github.com/LIMXTEC/BitSend,,19300600,366,1527573544,,9509657,-0.88,-3.94,-17.62,0.492713,28733.4,489,19300600,bitsend
PoSToken,POS,https://postoken.org/,https://github.com/PoSToken,,1004698,2038,1527549868,,62362,,-1.92,-17.64,0.06207,,1248,1205969,postoken
Kobocoin,KOBO,http://kobocoin.com,https://github.com/kobocoin/Kobocoin,,24700248,815,1527573556,,1400825,0.94,-1.03,-17.68,0.056713,73.595,1045,24700248,kobocoin
SmartCoin,SMC,http://smartcoin.cc/,https://github.com/psionin/smartcoin,,24535200,113,1527573542,,234170,-0.16,-0.41,-17.78,0.00954424,42.9529,1142,24535200,smartcoin
Ardor,ARDR,https://www.ardorplatform.org/,https://bitbucket.org/Jelurida/ardor/src,,998999495,1320,1527573552,998999495,244578053,-0.75,-4.87,-17.84,0.244823,1680370,60,998999495,ardor
MetalCoin,METAL,http://www.metalmoshpit.com/,https://github.com/Metalde/MetalCoin,,76925527,796,1527543846,,641231,,-1.21,-17.84,0.00833574,,1074,76925527,metalcoin
AvatarCoin,AV,,https://github.com/avatarcoin/avatarcoin,,,1146,1527573550,,,0.43,-1.35,-17.87,0.0360928,5.64813,1588,,avatarcoin
ShadowCash,SDC,http://shadowproject.io/,https://github.com/shadowproject,,6695133,493,1527536645,,617172,,-0.45,-17.94,0.0921822,,1076,6695133,shadowcash
Cryptonite,XCN,http://cryptonite.info,https://github.com/pallas1/Cryptonite/,,416403356,501,1527573545,,800369,-10.15,-3.05,-17.96,0.0019221,1184.9,873,416403356,cryptonite
Bitcoin Interest,BCI,http://bitcoininterest.io/,https://github.com/BitcoinInterestOfficial/BitcoinInterest,,,2702,1527573580,22300000,,-2.07,-9.03,-17.96,4.55184,41904.4,1453,22300000,bitcoin-interest
KushCoin,KUSH,https://kushcoin.co,https://github.com/kushcoin-project/kushcoin,,5546698,1529,1527469450,,355676,,,-18.04,0.0641239,,1115,5546698,kushcoin
Binance Coin,BNB,https://www.binance.com/,https://github.com/binance-exchange/binance-official-api-docs,,114041290,1839,1527573261,,1347375034,-1.3,-3.81,-18.08,11.8148,29115700,18,194972068,binance-coin
0x,ZRX,https://0xproject.com/,https://github.com/0xProject,,530950297,1896,1527573261,,570176905,-2.18,-8.04,-18.09,1.07388,18356600,31,1000000000,0x
e-Gulden,EFL,http://www.e-gulden.org,https://github.com/Electronic-Gulden-Foundation/,,16804937,234,1527573543,21000000,1997099,0.18,-6.61,-18.1,0.11884,2905.57,773,20730877,e-gulden
ShellCoin,SHELL,http://www.shellcoin.org,https://bitbucket.org/shellnode/shell,,,924,1527573550,,,-0.16,-11.75,-18.1,0.0227805,2.02056,1596,99026000,shellcoin
Experty,EXY,https://experty.io/en,https://github.com/Experty,,27088352,2547,1527573576,,2474404,0.52,-8.97,-18.12,0.0913457,22834,740,79404564,experty
Bitz,BITZ,https://bitz.biz/,https://github.com/MOJOv3/mojocoin,,1990891,842,1527501845,,231877,,-0.67,-18.14,0.116469,,1143,1990891,bitz
LUXCoin,LUX,https://luxcore.io/,https://github.com/216k155/lux,,1807440,2107,1527573566,60000000,9831859,-0.28,-1.21,-18.16,5.43966,90862.1,480,4807440,luxcoin
Acoin,ACOIN,https://acoin.info/,https://github.com/acoin-project/acoin,,1220085,601,1527568145,,88637,,-2.19,-18.21,0.0726484,,1231,1220085,acoin
Monoeci,XMCC,http://www.monacocoin.net/,https://github.com/monacocoin-net/monacoCoin-Core,,5911147,1922,1527573563,,4532602,1.15,-8.56,-18.24,0.766789,95183,640,8331147,monacocoin
Covesting,COV,https://covesting.io/,https://github.com/covesting,,17500000,2342,1527573571,,13067863,-0.32,-4.12,-18.37,0.746735,51035.6,420,20000000,covesting
Bitcoin Atom,BCA,https://bitcoinatom.io/,http://github.com/bitcoin-atom,,18028388,2387,1527573573,21000000,15444216,-5,-3.47,-18.4,0.856661,16090.9,380,21000000,bitcoin-atom
PotCoin,POT,http://www.potcoin.com/,https://github.com/potcoin,,220030258,122,1527573545,420000000,18238682,0.28,-4.02,-18.43,0.0828917,129133,344,220030258,potcoin
Ruff,RUFF,http://ruffchain.com/,https://github.com/RuffNotes,,921800000,2476,1527573276,,74069027,-0.77,-0.39,-18.48,0.0803526,6153240,149,1840000000,ruff
Opescoin,OPES,,https://github.com/OpesCoin/OPES,,,1151,1527573549,,,-0.16,-1.42,-18.48,0.00142378,3.65754,1593,,opescoin
PayCon,CON,https://paycon.pw/,https://github.com/cryptotech/PayCon,,23042604,818,1527573546,,90487,0.02,6.09,-18.5,0.00392696,108.847,1229,23042604,paycon
Skeincoin,SKC,http://skeincoin.co/,http://github.com/skeincoin/skeincoin,,13323296,199,1527573551,,515020,-0.16,-12.58,-18.55,0.0386556,76.2546,1087,16411405,skeincoin
BetaCoin,BET,https://betacoin.info/,https://github.com/betacoindev/betacoin,,,70,1527573544,,,,-4.68,-18.61,0.00270518,35.7753,1565,,betacoin
ION,ION,https://ionomy.com/,https://github.com/ionomy/ion,,21324493,1281,1527573551,,32679999,0.72,0.99,-18.63,1.53251,271022,247,27224493,ion
COPYTRACK,CPY,https://copytrack.io/,https://github.com/copytrackio/cpy-contracts,,22342937,2543,1527573576,,2732385,-0.59,-4.98,-18.66,0.122293,6015.47,722,53000748,copytrack
Magi,XMG,http://coinmagi.org/,https://github.com/magi-project,,8054607,629,1527573545,,1840494,0.79,-1.08,-18.7,0.228502,16993.8,786,8054607,magi
BitcoinDark,BTCD,http://bitcoindark.com/,https://github.com/jl777/btcd,,1288862,467,1527573544,,81628926,-0.07,-9.31,-18.75,63.3341,301109,141,1288862,bitcoindark
Crown,CRW,http://crown.tech/,https://github.com/Crowndev/crowncoin,,18585415,720,1527573548,42000000,16053617,-0.09,-3.13,-18.77,0.863775,39380.9,371,18585415,crown
X-Coin,XCO,http://x-coin.info/,https://github.com/jimblasko/xcoin,,12384976,837,1527573547,,76706,-0.16,-11.55,-18.87,0.00619344,183.126,1239,12384976,x-coin
Embers,MBRS,https://embermine.com/,https://github.com/theembermine,,50000000,1815,1527573560,,665615,-0.18,-1.28,-18.97,0.0133123,52.232,1072,50000000,embers
AllSafe,ASAFE2,https://allsafetoken.pw/,https://github.com/Securitybank/Allsafe2,,8200310,1439,1527573557,15000000,64035,-0.15,-2.63,-18.99,0.0078089,966.804,1000,8200310,allsafe
Galactrum,ORE,https://galactrum.org/,https://github.com/galactrum/galactrum,,1398320,2411,1527573573,,3194964,-0.5,1.68,-19.04,2.28486,30802.9,701,2118320,galactrum
Bubble,BUB,,https://github.com/spayse/Bubble/,,,918,1527573556,,,-0.16,-7.93,-19.05,0.00605106,64.4271,1555,768753,bubble
Jin Coin,JIN,https://www.jin-coin.com,https://github.com/JinCoin/,,9960402,1390,1527573552,9960595,149614,-0.16,-10.99,-19.08,0.0150209,1774.73,978,9960402,jin-coin
Stipend,SPD,https://stipend.me/,https://github.com/Stipend-Developer/stipend,,5537339,2616,1527573577,19340594,7334039,-0.48,-5.2,-19.11,1.32447,51038.8,534,5777239,stipend
Pura,PURA,http://www.pura.one/,https://github.com/PURAcore/,,173849293,870,1527573547,350000000,29970401,3.25,3.53,-19.13,0.172393,243838,262,180631787,pura
Delphy,DPY,https://delphy.org/,https://github.com/DelphyProject,,40041673,2162,1527573567,,78118500,2.51,-18.34,-19.16,1.95093,2620770,145,100000000,delphy
Sparks,SPK,https://sparks.gold/,https://github.com/sparkscrypto/Sparks,,,2448,1527573574,,,-0.17,-2,-19.17,0.121047,1148,1508,1041938,sparks
EDUCare,EKT,http://ekt8.io/,https://github.com/EducationEKT/EKT/blob/master/docs/whitepaper.md,,350000000,2453,1527573274,,44995300,0.76,-6.97,-19.2,0.128558,16370500,202,1000000000,educare
CRYPTO20,C20,https://crypto20.com/,https://github.com/cryptotwenty,,39690806,2444,1527573574,,48348958,-1,-2.26,-19.24,1.21814,1168570,195,40656082,c20
BnkToTheFuture,BFT,https://bf-token.bnktothefuture.com/#!/,https://github.com/BankToTheFuture/bft,,629990099,2605,1527573278,,107966443,-2.9,-6.42,-19.26,0.171378,4064670,112,1000000000,bnktothefuture
Sativacoin,STV,https://www.sativacoin.io/,https://github.com/NewSativacoinDev/sativacoin,,7093234,680,1527573546,,212798,-0.16,0.75,-19.27,0.0300001,135.134,1154,7093234,sativacoin
Onix,ONX,http://www.onixcoin.com/,https://github.com/onix-project,,106583240,1747,1527573559,1151920000,986381,4.67,1.62,-19.28,0.00925456,2054.75,856,111629916,onix
vTorrent,VTR,http://vtorrent.info/,https://github.com/vtorrent,,11604722,766,1527573546,20000000,3719232,-0.16,-2.79,-19.29,0.320493,6136.58,673,11604722,vtorrent
UnbreakableCoin,UNB,http://www.unbreakablecoin.com/,https://github.com/Cryptosio/unbreakablecoin,,2278150,334,1527573544,,1183583,-2.26,1.28,-19.34,0.519537,145040,831,2278150,unbreakablecoin
8Bit,8BIT,http://www.8-bit.ga/,https://bitbucket.org/8bitcoin/8bit/,,1467841,890,1527573556,,230200,-0.16,-6.28,-19.36,0.156829,75.5778,1146,1467841,8bit
TrezarCoin,TZC,http://trezarcoin.com/,https://github.com/TrezarCoin/TrezarCoin/wiki/Raspberry-Pi---Build-Guide,,95718600,2002,1527573564,400000000,1531440,3.1,-2.26,-19.39,0.0159994,3222.66,805,107718600,trezarcoin
DigitalPrice,DP,http://digitalprice.org/,https://github.com/DigitalPrice,,19780674,654,1527573545,,1238868,-0.17,-4.02,-19.39,0.0626302,3581.54,820,27280675,digitalprice
Nyancoin,NYAN,https://www.nyancoin.info/,https://github.com/Nyancoins/,,322805606,120,1527573542,337000000,367682,-0.16,-2.2,-19.41,0.00113902,77.8586,1111,322805606,nyancoin
HiCoin,XHI,http://xhicoin.com/,https://github.com/hicoindev/hicoin,,4434602828,1244,1527573551,,2237266,17.93,-5.54,-19.43,0.000504502,14312.1,752,10000244678,hicoin
NeosCoin,NEOS,http://www.neoscoin.com,https://github.com/neoscoin,,3821995,551,1527573544,,8314025,-0.07,-4.41,-19.45,2.17531,220041,508,3821995,neoscoin
ReddCoin,RDD,http://www.reddcoin.com/,https://github.com/reddcoin-project/reddcoin,,28808713174,118,1527573547,,172255074,-0.66,-5.57,-19.51,0.00597927,3284750,80,28808713174,reddcoin
AMLT,AMLT,https://amlt.coinfirm.io/,https://github.com/TokenMarketNet/ico/tree/master/contracts,,83679916,2607,1527573577,400000000,4033514,-0.61,10.08,-19.54,0.0482017,122778,660,400000000,amlt
Tokenomy,TEN,https://www.tokenomy.com/,https://github.com/tokenomy,,124607148,2576,1527573277,,26679138,-0.43,-1.91,-19.61,0.214106,833994,285,200000000,tokenomy
Sether,SETH,https://www.sether.io/,https://github.com/mware-solutions,,17294985,2555,1527573576,,3870133,-1.17,-9.77,-19.62,0.223772,96313.7,663,20136683,sether
ToaCoin,TOA,http://www.toacoin.com/,https://github.com/toacoin/TOA,,2526087224,1833,1527573560,,6584448,0.35,2.33,-19.63,0.00260658,30464.9,560,8990093585,toacoin
TajCoin,TAJ,http://tajcoin.tech/,https://github.com/Taj-Coin/tajcoin,,9508359,1353,1527573552,,97018,-0.18,-7.09,-19.64,0.0102034,370.878,1222,9508359,tajcoin
HeroNode,HER,https://heronode.io/,https://github.com/hero-node,,404613212,2754,1527573581,,9420731,1.54,3.15,-19.69,0.0232833,461586,491,2000000000,heronode
United Bitcoin,UBTC,http://ub.com/,https://github.com/UnitedBitcoin,,,2293,1527573570,21000000,,-3.87,-8.71,-19.73,9.54546,1141810,1379,21000000,united-bitcoin
WeAreSatoshi,WSX,https://wearesatoshi.net/,https://github.com/WeAreSatoshi,,24532587,584,1527573545,,869732,-0.36,-1.87,-19.74,0.0354521,7862.62,864,24532587,wearesatoshi
BLOCKv,VEE,https://blockv.io/,https://github.com/BLOCKvIO/documentation,,1932523758,2223,1527573569,,56178852,-1.56,1.12,-19.8,0.0290702,389818,182,3646271241,blockv
Solarflarecoin,SFC,http://solarflarecoin.us/,https://github.com/solarflareproject/solarflarecoin,,14083450,1525,1527573555,,84217,1.02,2.76,-19.88,0.00597987,557.842,994,14083450,solarflarecoin
Blakecoin,BLC,http://www.blakecoin.org/,https://github.com/BlueDragon747,,18253918,125,1527573542,,280473,-0.17,-22.55,-19.94,0.0153651,260.716,1128,18253918,blakecoin
RSGPcoin,RSGP,http://rsgpcoin.com/,https://github.com/ulandort/RSGPRepo,,1731,1822,1527573559,,17251,-0.18,-1.4,-19.94,9.96766,15.2519,1320,2160,rsgpcoin
Pesetacoin,PTC,http://pesetacoin.info/,https://github.com/FundacionPesetacoin/,,134144774,151,1527573543,,3837050,-0.21,-2.53,-20.02,0.0286038,2863.42,666,134144774,pesetacoin
Zeepin,ZPT,https://www.zeepin.io/,https://github.com/zeepin,,500000000,2481,1527573275,,29298300,-1.68,-0.11,-20.04,0.0585966,797809,264,1000000000,zeepin
2GIVE,2GIVE,https://2give.info/,https://github.com/LittleDuke/2GiveCoin,,519365621,1252,1527573551,,3715542,-0.19,-8.15,-20.07,0.007154,10874.1,674,519365621,2give
DeepOnion,ONION,https://deeponion.org/,https://github.com/deeponion/deeponion,,15184627,1881,1527573561,25000000,19440270,-1.39,-0.49,-20.08,1.28026,77563.5,335,20302950,deeponion
Terracoin,TRC,http://www.terracoin.info/,https://github.com/terracoin,,22925937,4,1527573542,42000000,2906986,-0.13,-6.07,-20.12,0.126799,5573.13,715,22925937,terracoin
eBitcoin,EBTC,https://ebitcoin.org/,https://github.com/eBTCCommunityTrustToken,,18897126,2127,1527573567,,1177614,-0.61,-4.41,-20.17,0.0623171,3590.19,834,21000000,ebtcnew
VIVO,VIVO,https://www.vivocrypto.com/,https://github.com/vivocoin/vivo/,,1971770,1956,1527573563,,1115576,-0.24,-12.93,-20.17,0.565774,9388.79,840,2791770,vivo
AmsterdamCoin,AMS,http://amsterdamcoin.com/,https://github.com/CoinProjects/AmsterdamCoin-v4/,,50201886,1035,1527573556,,203708,-0.16,-10.03,-20.21,0.00405777,302.633,1159,81469427,amsterdamcoin
Bitcoin 21,XBTC21,http://www.bitcoin-21.com/,https://www.github.com/bitcoin21/v1.0,,793108,1248,1527573550,,89489,-0.16,,-20.21,0.112834,0.967173,1230,7093108,bitcoin-21
NEO,NEO,https://neo.org/,https://github.com/neo-project,,65000000,1376,1527573552,100000000,3142119500,-0.63,-4.13,-20.27,48.3403,87056600,11,100000000,neo
Theresa May Coin,MAY,http://www.theresamaycoin.com/,https://github.com/ZuluFourM1ke/TheresaMayCoin-v1.0.1.0,,44910400,1693,1527573558,100000000,94481,-0.02,-16.04,-20.31,0.00210376,707.44,991,44910400,theresa-may-coin
B3Coin,KB3,http://b3coin.io/,https://github.com/B3-Coin/B3-CoinV2,,726775878,1371,1527573552,,3692995,-0.17,-11.4,-20.39,0.00508134,4054.51,675,726775878,b3coin
InvestDigital,IDT,https://investdigital.info/,https://github.com/investdigital,,,2406,1527573574,,,-0.28,-0.31,-20.39,0.0341766,62162,1444,800000000,investdigital
Clams,CLAM,http://clamcoin.org/,https://github.com/dooglus/bitaddress.org/,,3060310,460,1527573546,,8967780,-0.17,-7.4,-20.4,2.93035,38059.1,502,16722480,clams
Donationcoin,DON,http://donationcoin.org/,https://github.com/donationcoin-project/donationcoin,,,385,1527573544,,,-0.16,-2.13,-20.4,0.00113902,243.417,1538,,donationcoin
Dashcoin,DSH,http://dashcoin.info/,https://github.com/papaLazzarou/dashcoin,,17574970,660,1527573545,,313536,-0.16,-2.18,-20.42,0.0178399,12.3505,1124,17574970,dashcoin
Unitus,UIS,http://unitus.online,https://github.com/unitusdev/unitus,,58815845,781,1527573546,,983954,-0.16,-0.17,-20.44,0.0167294,1434.24,857,58815845,unitus
Piggycoin,PIGGY,http://piggy-coin.com/,https://github.com/piggycoin/newpiggycoin,,489939713,386,1527573555,,558051,-0.16,3.67,-20.47,0.00113902,430.504,1081,489939713,piggycoin
Creditbit,CRB,https://www.creditbit.org/,https://github.com/ethereum/mist/releases/latest,,16648384,1153,1527573550,,2466275,1.68,0.25,-20.48,0.148139,6867.47,742,16648384,creditbit
Riecoin,RIC,http://riecoin.org/,https://github.com/riecoin/riecoin,,43224675,160,1527573543,,2858642,-0.16,-3.94,-20.49,0.0661345,10711.8,716,43224675,riecoin
Bitcoin Plus,XBC,http://www.bitcoinplus.org,https://github.com/bitcoinplusorg/,,110136,293,1527573544,1000000,4325489,-0.07,11.27,-20.54,39.2739,187088,652,110136,bitcoin-plus
Opal,OPAL,http://www.opal-coin.com,https://github.com/OpalCoin/OpalCoin,,15147778,597,1527573545,,359092,-0.16,-2.51,-20.56,0.0237059,57.5789,1113,15147778,opal
Mobius,MOBI,https://mobius.network/,https://github.com/mobius-network,,376657502,2429,1527573573,,22344754,0.33,-1.62,-20.59,0.0593238,246536,312,887990859,mobius
GameCredits,GAME,http://gamecredits.com,https://github.com/gamecredits-project,,64355352,576,1527573545,84000000,65404344,0.11,-2.14,-20.6,1.0163,449779,163,64355352,gamecredits
Synergy,SNRG,http://www.synergycoin.com/,https://github.com/Grandpa-Jones/Synergy,,3691642,951,1527573548,,392104,-0.16,1.7,-20.61,0.106214,9.10599,1107,3691642,synergy
Visio,VISIO,http://www.visioplatform.com/,https://github.com/Fladirmacht/visioX/,,51077214,1566,1527573556,,90728,-0.16,1.48,-20.64,0.00177629,26.3094,1228,63077214,visio
Freyrchain,FREC,http://www.freyrchain.org/,https://github.com/Freyrchain/FREC,,,2733,1527573581,,,-0.05,-1.54,-20.64,0.0145705,777675,1391,10000000000,freyrchain
CannaCoin,CCN,http://www.cannacoin.tech/,https://github.com/Cannacoin-Project,,4701707,279,1527573544,,177061,-0.16,-1.96,-20.66,0.0376589,7.53179,1176,4701707,cannacoin
eREAL,EREAL,https://ereal.cash/,https://github.com/ethereum/mist/releases,,,2108,1527573567,,,-0.82,66.76,-20.66,0.000575205,8.37423,1585,207000000,ereal
Magnet,MAG,http://magnetwork.io/,https://github.com/magnetwork/magnet,,26560636,2218,1527573569,,1354831,2.16,-2.45,-20.68,0.051009,3211.16,814,26810636,magnet
Triangles,TRI,https://www.triangles.network/,https://github.com/wurstgelee/triangles,,112012,477,1527573545,,438563,-0.18,-0.6,-20.68,3.91532,236.333,1096,112012,triangles
Tripio,TRIO,https://trip.io/,https://github.com/thetripio,,,2661,1527573579,,,-0.4,2.92,-20.69,0.0170721,8635240,1350,5000000000,tripio
Loki,LOKI,https://loki.network/,http://github.com/loki-project,,,2748,1527573581,,,-1.01,-10.97,-20.69,0.669176,52824.5,1447,1453257,loki
SolarCoin,SLR,http://solarcoin.org/,https://github.com/onsightit/solarcoin,,42436894,233,1527573543,,11342109,2.76,4.13,-20.71,0.26727,21237.1,450,98034439329,solarcoin
Ravencoin,RVN,https://ravencoin.org/,https://github.com/RavenProject/Ravencoin,,1131405193,2577,1527573277,21000000000,34936774,-3.61,-6.97,-20.73,0.0308791,302036,238,1131405193,ravencoin
WorldCoin,WDC,http://worldcoin.global/,https://github.com/worldcoinproject/worldcoin-v0.8,,119606941,16,1527573541,,987703,2.47,-2.04,-20.74,0.00825791,220.727,1053,119606941,worldcoin
MediBloc,MED,https://medibloc.org/en/,https://github.com/Medibloc,,2966384100,2303,1527573570,10000000000,71690681,-2.26,2.87,-20.79,0.0241677,1004060,154,4097545844,medibloc
IOTA,MIOTA,https://www.iota.org/,https://github.com/iotaledger,,2779530283,1720,1527573559,2779530283,3757758171,-1.28,-5.25,-20.85,1.35194,51640700,10,2779530283,iota
Peerplays,PPY,http://www.peerplays.com/,https://github.com/PBSA,,3972925,1719,1527573558,,13748703,-0.64,-24.8,-20.85,3.4606,23574.4,404,5532224,peerplays-ppy
Achain,ACT,https://www.achain.com/,https://github.com/Achain-Dev/Achain,,488697232,1918,1527573563,1000000000,96575370,-1.96,-9.34,-20.87,0.197618,21342600,122,1000000000,achain
BuzzCoin,BUZZ,http://www.buzzcoin.info/,https://github.com/buzzcoin-project/BUZZ,,19694642937,1962,1527573563,20000000000,2804064,99.49,-18.82,-20.89,0.000142377,12915.9,719,19694642937,buzzcoin
Rubycoin,RBY,http://www.rubycoin.org/,https://github.com/rubycoinorg/rubycoin,,25672266,215,1527573543,,10580645,-0.16,-1.87,-20.9,0.412143,2254.29,464,25672266,rubycoin
FlorinCoin,FLO,http://flo.cash/,https://github.com/floblockchain/flo,,144138604,64,1527573543,160000000,13619570,-0.09,-7.83,-21,0.0944894,117753,409,144138604,florincoin
DynamicCoin,DMC,http://dynamiccoin.org/,https://github.com/DynamicCoinOrg/DMC/releases,,,1436,1527573553,,,-0.14,13.23,-21,0.000782685,259.043,1536,10541442931,dynamiccoin
Aeron,ARN,https://aeron.aero/,https://github.com/aeronaero/aeron,,13000000,2153,1527573567,,13482690,-0.12,-13.15,-21.01,1.03713,20258100,412,20000000,aeron
Elite,1337,https://www.elitecurrency.net/,https://github.com/xenonflux/1337,,26191604463,1109,1527573549,,2126504,-1.09,-8.13,-21.02,8.12E-05,927.16,759,28993957578,1337coin
Condensate,RAIN,http://condensate.co,https://github.com/OBAViJEST/rain,,197163564,1662,1527573557,500000000,1660947,4.07,-1.61,-21.02,0.00842421,6720.24,796,197163564,condensate
Bitzeny,ZNY,http://bitzeny.org/,https://github.com/bitzeny/bitzeny,,75614500,990,1527573549,250000000,1095314,-0.28,-9.34,-21.03,0.0144855,2434.5,843,197510000,bitzeny
Quebecoin,QBC,https://www.quebecoin.org/,https://github.com/morinpa/QBC,,15588776,278,1527573544,42000000,123182,-0.16,-5.9,-21.06,0.00790197,105.115,1207,36375376,quebecoin
Linx,LINX,https://mylinx.io/,https://github.com/linX-project,,24738213,1724,1527573559,100000000,1237052,-0.1,-2.76,-21.12,0.0500057,6864.5,821,25738213,linx
EtherSportz,ESZ,https://ethersportz.com,https://github.com/EtherSportz,,4941600,2509,1527573575,,1706972,-1.52,-1.8,-21.21,0.345429,10039.7,794,6905580,ethersportz
Hyper,HYPER,http://hypercrypto.com/,https://github.com/CryptoDatabase/hyper,,,353,1527561544,,,,-2.43,-21.21,0.0173172,,1605,,hyper
Maverick Chain,MVC,http://www.mvchain.net/,https://github.com/mvchain,,100000810,2418,1527573574,,2539271,1.57,-0.3,-21.24,0.0253925,1749190,734,200000000,maverick-chain
CompuCoin,CPN,http://compucoin.org/,https://github.com/compucoin,,19615019,998,1527573549,,60044,-0.16,-3.77,-21.25,0.00306112,267.779,1252,19615019,compucoin
PIVX,PIVX,http://www.pivx.org,https://github.com/PIVX-Project/PIVX/,,56333249,1169,1527573550,,201950755,0.67,-3.35,-21.3,3.58493,3709660,66,56333249,pivx
MustangCoin,MST,http://mustangcoin.xyz/,https://github.com/mustangcoin/mst-v3,,630343,1396,1527573553,3000000,123589,-6.01,-8.01,-21.33,0.196066,89.4606,1206,630343,mustangcoin
Numeraire,NMR,https://numer.ai/,https://github.com/numerai,,1349328,1732,1527573558,21000000,12663121,-0.22,-3.48,-21.35,9.38476,185927,426,2349328,numeraire
Aricoin,ARI,https://aricoin.org/,https://github.com/AricoinCurrency/Aricoin,,232432480,142,1527573542,,347480,-0.16,-2.17,-21.36,0.00149497,118.213,1118,232432480,aricoin
Freicoin,FRC,http://freico.in,https://github.com/freicoin/freicoin,,31002896,10,1527573542,,165530,-0.16,,-21.38,0.00533917,22.3341,1180,100000000,freicoin
Solaris,XLR,http://solariscoin.com/,https://github.com/Solaris-Project/Solaris/,,1335642,1606,1527573558,,5876397,-0.2,-1.96,-21.46,4.39968,20535.5,576,1381252,solaris
UR,UR,https://ur.technology/,https://github.com/ur-technology/go-ur,,,1561,1527573555,,,9.82,-2.13,-21.46,0.000783078,321.449,1532,,ur
FlutterCoin,FLT,http://www.fluttercoin.me/,https://github.com/ofeefee/fluttercoin,,436450711,218,1527573544,,838902,-0.18,-2.13,-21.5,0.0019221,134.331,1060,436450711,fluttercoin
MonetaryUnit,MUE,http://www.monetaryunit.org,https://github.com/MUEcoin/,,132215281,706,1527573548,4000000000,12616405,0.38,-1.5,-21.51,0.0954232,86716.5,427,132215281,monetaryunit
DMarket,DMT,https://dmarket.com/,https://github.com/suntechsoft/dmarket-smartcontract,,50216064,2503,1527573575,,14797971,-0.57,-3.4,-21.52,0.294686,88952.5,387,56921773,dmarket
SoonCoin,SOON,http://www.sooncoin.com/,https://github.com/SoonCoin/Sooncoin,,12462620,795,1527573546,,71863,-0.16,-3.44,-21.52,0.0057663,102.098,1245,12462620,sooncoin
TokenPay,TPAY,https://www.tokenpay.com/,https://github.com/tokenpay,,15380103,2627,1527573279,25000000,55700887,-0.56,8.87,-21.53,3.62162,1216620,183,19168617,tokenpay
GridCoin,GRC,http://www.gridcoin.us/,https://github.com/gridcoin/Gridcoin-Research,,390312753,833,1527573546,,13423714,-0.71,-7.14,-21.64,0.0343922,47253.1,413,390312753,gridcoin
Status,SNT,http://status.im/,https://github.com/status-im,,3470483788,1759,1527573259,,307557397,-1,-3.09,-21.69,0.0886209,13551100,53,6804870174,status
Jibrel Network,JNT,https://jibrel.network/,https://github.com/jibrelnetwork,,160000000,2498,1527573276,,59237920,-2.21,-4.98,-21.72,0.370237,875364,177,200000000,jibrel-network
ExclusiveCoin,EXCL,http://exclusivecoin.pw,https://github.com/exclfork/ExclusiveCoin,,4601009,633,1527573546,,3639076,0.36,-1.36,-21.75,0.79093,13542.9,676,4601009,exclusivecoin
